song_writer,song_name,lyrics,song_link,american_songbook,disney_renaissance
Aladdin,There's A Party Here In Agrabah 2 Lyrics,"
                    There's a party here in Agrabah
And the Party's all for me
Just look you guys, at where we are
And how our dreams have come to be

There's a party here in Agrabah
And lcan't believe it's true
After all this waiting, here we are
We'll fin'ly get to say ""I do""

I never ever had a real family
I never ever had a real true friend
Someone who could just understond me
Hey, come on Aladdin, this mush has gotta end!

There's a party here in Agrabah
And it's starting right away
Let's get you dressed 'couse you're the star!
Hey, come on, it's your wedding day!

Aladdin's getting married
And it's gonna be the wedding of
The century Amazing how
Aladdin could have come so far
They're fin'lly getting married!
They're fin'lly getting married!
They're fin'lly getting married!
Look at ail these presents!
We're fin'lly getting married!
They're fin'lly getting married!
I'm fin'lly getting married!
They're fin'lly getting married!

At the paryt in Agrabah

Come along with me, such festivity
Come along wilh me to the party in Agrabah                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/theres+a+party+here+in+agrabah+2_20643444.html,0,1
Aladdin,There's A Party Here In Agrabah 1 Lyrics,"
                    There's a party here in Agrabah
There's excitement in the air
People pouring in from near and far
'Cause Jasmine and Aladdin are gonna have a weddin'

There's a party here in Agrabah
Ev'rybody will be there
So if you're a pouper or a shah
Do something wilh your hair!

You mustn't wear an outfit that's naughty
A turban that's unravelling just won't do
No earrings that are taste|ess or gaudy
You're gonna |ook gorgeous when I get through
There's a party here in Agrabah
So I'm goin' to paint the town
If you want to see what colors are
Follow me around

Aladdin's gettin' married
And it's gonna be the wedding of the century
My buddy's gettin' married and you're gonna see
Just how much I can do

You've heard of your Safari Bar Mitzvahs
You've all been to a luau sweetsixteen
Well none of them compare to what this is
The food'll be disgusting, by evening you'll be bursting

There's a party here in Agrabah
And it's got us all aglow
If a street rat could have come so far
Maybe I could do it
Sure, there's nothin' to it

There's a party here in Agrabah
But we're not sure that we'll go
For although the bride is ladidah
The groom is awfully low

Now we take you down to the palace
Where ev'ryone has celebrated all night long
Without Jafar and all of his malice
Ev'rybody is happy! What could possibly go wrong?

There's a party here in Agrabah
And we're gonna rob'em blind
While they're all munching caviar
Create a small disturbance
I'll sneak up flom behind

There's a party here in Agrabah
And the loot is pouring in
I like this wedding stuff so far
Maybe if I'm pleasant I'll get to keep a present

We've ordered just a few tasteful flowers
And valets who will carefully park for you
The brides maids have been dressing for hours
Girls you look just lovely and so grown up too

There's a party here in Agrabah
Guests are filling up the room
But there's something missing, Yes, a-ha!
Where is the groom?                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/theres+a+party+here+in+agrabah+1_20643446.html,0,1
Aladdin,Proud Of Your Boy Lyrics,"
                    Proud of your boy
I'll make you proud of your boy
Believe me, bad as I've been, Ma
You're in for a pleasant surprise

I've wasted time
I've wasted me
So say I'm slow for my age
A late bloomer, Okay, I agree

That I've been one rotten kid
Some son, some pride and some joy
But I'll get over these lousin' up
Messin' up, screwin' up times

You'll see, Ma, now comes the better part
Someone's gonna make good
Cross his stupid heart
Make good and finally make you
Proud of your boy

Tell me that I've been a louse and loafer
You won't get a fight here, no ma'am
Say I'm a goldbrick, a goof-off, no good
But that couldn't be all that I am

Water flows under the bridge
Let it pass, let it go
There's no good reason that you should believe me
Not yet, I know, but

Someday and soon
I'll make you proud of your boy
Though I can't make myself taller
Or smatter or handsome or wise

I'll do my best, what else can I do?
Since I wasn't born perfect like Dad or you
Mom, I will try to
Try hard to make you
Proud of your boy                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/proud+of+your+boy_20643445.html,0,1
Aladdin,Nothing Like A Friend Lyrics,"
                    I parachuted down
Into the Taj Mahal
I rollerbladed
Along the great Great Wall!
I even made the famous
Leaning Tower fall,
But who was with me through it all?
Nobody!
The Moscow Circus
Hired me to fly trapeze
On Mount Olympus,
Ran a race with Hercules
It's easy when you're chased by killer bees!
Who said ""geshundheit"" when I sneezed? *Achoo*
So now I'm home,
Home again with you,
You chase the clouds away
Whenever I am blue

Aladdin:
(""You're always blue!"")

And though the pyramids,
I highly recommend
There is nothing in the world
Quite like a friend!
Slept like a babe in Bombay
On a bed of nails
Moroccans love my daring Dance of Seven Veils
Of seven veils
I single-handedly
I even saved the whales!
No one was there to hear my tales!
In Acapulco,
Joined a Mariachi band
I rode the ragin' rapids
Down the Rio Grande
Flew in a air balloon,
But when I tried to land
Nobody laughed,
Or lent a hand
Without you, the Amazon is
Just a trickle
Without you, the Sahara's
Not so hot
Without you, Niagara Falls
Is just a leaky faucet
The Huey ii
Is just some yacht
Now that I'm home,
Home again, it's clear,
All I ever wanted
Seems to be right here
I've traveled East and West
And now, I'm back again
There is nothing in the world
Quite like a friend...

Aladdin:
There's nothing in the world

Jasmine:
Nothing in the whole wide world

There is nothing in the world
Quite like a friend!
Nothing in the whole wide world!                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/nothing+like+a+friend_20643451.html,0,1
Aladdin,Vän Som Jag Lyrics,"
                    Jo Alibaba hade rövare
""cheresatt"", ""Tusen och en natt""
Men herre det äare dags
Du prövade
Stora lyftet en gränslös skatt

Och du har makt
Som äare otrolig nu
Och överraskningar I ditt bagage

Du kan nå,
Hurra!
Dina drömmar nu
Gnida lampan äare lätt passage
Så säg mig...

Säg herre Aladdin
Vad äare det ni vill ha?
Jag tar er beställning
Vad som helst
Du har aldrig haft en vän som jag!
Hahaha!

Livet äare din restaurang
Och hovmästarn' 'e jag!

Viska bara vad ni vill ha
Du har aldrig haft en vän som jag!

Yes sir, häare sattsar vi på service
Du 'e chef, och kung, och sultan!

Så säg det nu
Vad önskar du?
Lite snittar kanske passar bra?

Ta nått I spalten ""A""
Ta allt I spalten ""B""!
Jag hjälper dig
Så tro på mig
Du har aldrig haft en vän som jag!

Wawawa No-my
Wawawa No-no
Wawawa wawawaw
Skatterideda

Kan du göra ditt?
Eller göra datt?
Kan du trolla fram
Nånting ur din hatt?

Kan du göra poff*
Och titta häare! Haha

Kan du säga
""Abra Kadabra""
""Sim Salabim""
Och låta dom försvinna bort?

Tappa inte hakan kolla in
Jag besvarar dina önskningar

Jag har mäkta intyg, var ej blyg
Din ande fixar allt vad du än ber

Föare jag har makten
Att hjälpa dig
Så säg nu vad du önskar dig

Önskelistan den 'e tre mil lång
Så börja gnida nu det lönar sig
Okej

Mister sir Aladdin
Du kan önska det gåare bra
Ja' 'e I tjänst
Din lyckans ost
Du har aldrig haft en vän
Aldrig haft en vän
Du har aldrig haft en vän
Aldrig haft en vän
Du har aldrig,
Haft en,
Vän, som, jag!

Hahaha! Jahaha!
Du har aldrig haft en vän som jag, ha!                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/vn+som+jag_20643441.html,0,1
Aladdin,Out Of Thin Air Lyrics,"
                    You showed me the world when I was all locked up inside
You reached out your hand and took me on
A magic carpet ride
One look at your smile
And I could see the light shining ev'rywhere
People like you don't come out of thin air

You don't understand, there is so much that you don't see
Just think if you can what growing up
Had to be like for me
Your father's a man who taught you who you are
Mine was never there
So how can you say I don't come out of thin air?

There's so much I want to know
You've got the chance to learn
If it means I'd have to go
I'll be right here when you return

Our wedding can wait (I love you)
I think it's worth this small delay (Maybe you're right)
And won't it to be great to have your father
See our wedding day?
It isn't too late (I've waited so long to learn the truth)
And now at last we can finally say
Your father is really there
There's so much that we might share
And you'll finally learn you don't come out of thin air                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/out+of+thin+air_20759652.html,0,1
Aladdin,Father And Son Lyrics,"
                    It's a big bright beautiful future
Thank you your lucky stars, you're alive
You've got someone special to talk to
A friend that you can trust for life

You've been on your own with no family ties
But those solo days are done
You'll be two of a kind
Spending quality time
Together as father and son

Building model ships
Taking fishing trips
Warking hand in hand
Painting the palace and moving the sand
First ten to go, with your daddy-o
Once you break the ice
You can postulate palernal advice

It's a fine fantobulous future
I see fruitt on the family tree
You'll be great as the grumpy old grand-pa
Bouncing babies on your knee
You can fall asleep on the comfy couch
After playing one on one
Dreaming back to back
That you walloped the Shoq
Together as father and son

Maybe a bumpy ride
We'll make it side by side
Good afternoon, I'll be your travel guide
Moreover, Laddie, Make room for Daddy Gotta
Whole new shoulder to cry on

Take a chance now give it a spin
You've had chums for palin' around with
But you've never had a friend like him

Put your checkered past behind you now
No more living on the run
Face the big bright beautiul future
Together as father and son                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/father+and+son_20643460.html,0,1
Aladdin,Forget About Love Lyrics,"
                    [Iago:] Forget about that guy
Forget about the way you fell into his eyes
Forget about his charms
Forget about how his handsomeness alarms
Walking on air's obnoxious
The thrill
The chill
Will make you nauseous
And you'll never get enough
Just forget about love!
Forget about romance
Forget about the way your heart begins to dance
Then you feel the blush
When he's spouting out some sentimental mush
Love really is revolting!
It's even worse than when you're sulking
Enough of this fluff!
Just forget about love!
[Jasmine:] I had almost forgotten the way it felt
When he held out his hand for mine
My heart all a-flutter
[Iago:] Oh, how I shudder
[Jasmine:] It was eternal bliss
[Iago:] It won't be missed!
Forget about 'is touch
[Jasmine:] I can't forget about his touch
[Iago:] In the scheme of things,
It doesn't matter much
[Jasmine:] It matters so mu-uch
[Iago:] You're better on your own
A meal becomes a banquet
When you eat alone
[Jasmine:] Hmm-mm-mm-mm
[Both:] Love's filled with compromises
[Iago:] And don't you hate those big surprises?
[Jasmine:] A cozy rendezvous
[Iago:] Oh, please!
[Jasmine:] Candlelight for two
[Iago:] Oh, geez!
[Jasmine:] Look you're calling my bluff!
[Both:] (I can't) (Just) forget about love!

[Jasmine:] I can't forget about my heart
[Aladdin:] I can't forget about my heart
[Jasmine:] And how it felt
To fall for you right from the start
[Aladdin:] I'm still falling
[Jasmine:] Whatever we may do
[Aladdin:] Whatever we may do
[Jasmine:] You are here for me,
And I'll be there for you
[Aladdin:] I'll be there

[Both:] To wish, to want, to wander
To find the sun
Through rain and thunder
[Aladdin:] A cozy rendezvous
[Jasmine:] Yes, please!
[Aladdin:] Candlelight for two
[Iago:] Oh, geez!
Enough is enough!
[Aladdin and jasmine:]
We can't forget about love!                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/forget+about+love_20643459.html,0,1
Aladdin,Friend Like Me Lyrics,"
                    Well Ali Baba had them forty thieves
Scheherezade had a thousand tales
But master you in luck 'cause up your sleeves
You got a brand of magic never fails
You got some power in your corner now
Some heavy ammunition in your camp
You got some punch, pizzazz, yahoo and how
See all you gotta do is rub that lamp
And I'll say

Mister Aladdin, sir
What will your pleasure be?
Let me take your order
Jot it down
You ain't never had a friend like me
Ha ha ha

Life is your restaurant
And I'm your maitre d'
C'mon whisper what it is you want
You ain't never had a friend like me

Yes sir, we pride ourselves on service
You're the boss
The king, the shah
Say what you wish
It's yours! True dish
How about a little more Baklava?

Have some of column ""A""
Try all of column ""B""
I'm in the mood to help you dude
You ain't never had a friend like me

Can your friends do this?
Can your friends do that?
Can your friends pull this out their little hat?
Can your friends go, Woo?
Well, looky here
Can your friends go, Abracadabra, let 'er rip
And then make the sucker disappear?

So doncha sit there slack jawed, buggy eyed
I'm here to answer all your midday prayers
You got me bona fide, certified
You got a genie for your chare d'affaires
I got a powerful urge to help you out
So what-cha wish? I really wanna know
You got a list that's three miles long, no doubt
Well, all you gotta do is rub like so - and oh

Mister Aladdin, sir, have a wish or two or three
I'm on the job, you big nabob
You ain't never had a friend, never had a friend
You ain't never had a friend, never had a friend
You ain't never had a friend like me
You ain't never had a friend like me, hah!                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/friend+like+me_20643458.html,0,1
Aladdin,"Babkak, Omar, Aladdin, Kassim Lyrics","
                    Good pals, blood brothers
Me and three others
Babkak, Omar, Aladdin, Kassim

Four friends, none closer
Get mad? Heck no, sir!
Not us, four-strong, a permanent team

Four guys our poundin'
The pavements of Agrabah
Poor guys with one Alabian dream

To stay this lazy
And play like crazy
Babkak, Omar, Aladdin, Kassim

True friends, no phonies
Me and my cronies
Babkak, Omar, Aladdin, Kassim

Four bums, none better
Not one go-getter
Unmontivated in the extreme

Folks say, ""Hey, go earn a living in Baghdad
Grow up, go earn the city's esteem! ""
We say, ""Tough noogie!
No way! Let's boogie! ""
Babkak, Omar, Aladdin, Kassim

Four guys out making our music in Baghdad
In Baghdad we're the creme de la creme
Okay, supporters,
Clap hands, throw quarters,
Babkak, Omar, Aladdin, Kassim

Good pals, real chummy
Whozat? Guess dummy!
Babkak, Omar, Aladdin, Kassim

Old pals, none newer,
None tried, none truer
Eight eyes with one impertinent gleam

Four guys out passing the turban in Baghdad
For lettring off some musical stream
That's our finale

'Kay guys, let's blow this alley
Babkak, Omar, Aladdin and
Howzat so far, not bad'n it's
Babkak, Omar, Aladdin, Kassim                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/babkak+omar+aladdin+kassim_20643461.html,0,1
Aladdin,High Adventure Lyrics,"
                    Convince those guys, my lord and master
Well, do it faster, let's be gone
In wasting time we court disaster
Pick up that sword and strap it on

Fate blows her kiss
Chills your heart
Takes your hand

Fate feels like this
Play your part
This was planned

And lo, before you know
You grab your horse, you grab ur gear
Your moment's now, your moment's here

It's time for high adventure
You're off and riding saber flashin
Your banner high, your molars gnashing

You feel so dashing on in the air, guys
Get set to give some guy a thrashing
'Cause high adventure's in the air

There's high adventure in the air, guys
Someone's out there, guys, someone bad
He's got a damsel in despair, guys
Heck, that's not fair, guys, and I'm mad

Fate blows her kiss
Winks her eye
Plots her scheme
Plots it for Babkak, Omar, and Kassim

And so
We five will go
Until it's through
Until it ends
Here comes Aladdin and his friends
Off on a
High Adventure

To confrontations so exciting
They're playing music while we're fighting
Scratching and biting on a
High Adventure
Fell that adrenaline igniting
'Cause high adventure's in the air

One more time, it's
High Adventure
Heigh-ho, the stallions are stampeding
With Allah's wisdom ever leading
My finger's bleeding! Well, that's
High Adventure
What we've collectively been needing
Is high adventure in the air

Hark! Something calls like a dream from afar
Calls out to Babkak, Kassim, and Omar
It's -- wait! -- the voice of fate
It calls to me, it calls to you
Abu, Aladdin, and the crew, off on a
High adventure

Danger to Danger we go flying
Completely unafraid of dying
Omar stop crying, this is
High adventure

There's no ignoring or denying
The kind of thrills that it's supplying
And the effect's electrifying
When high adventure's in the air                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/high+adventure_20643457.html,0,1
Aladdin,I'm Looking Out For Me Lyrics,"
                    That's it!
I've had it!
I hate to be dramatic,
But it's time for me to fly the coop
Terrific!
Fine!
I'm drawin' the line
Before I wind up in a parrot soup!
I was a fool to let you run the show
I'm cuttin' ya loose, pal!
Look out below!
Arrividerci!
C'est la vie!
Hope all goes well!
I'm lookin' out for me!

Okay! I'm little,
Been playin' second fiddle,
And I don't get no respect
I turn the other cheek,
But this busted beak
Is the only thanks that I get!
I never found a friend that I can trust
They promise caviar,
And leave me eatin' dust!
That's some reward for loyalty
From here on in,
I'm lookin' out for me!
Oh, I don't need nobody else
I'll never fail
I'll cover my own tail
I can take care of myself!

You know, it just don't pay
To give a hoot
I'm givin' all my heart
What do I get?
Da boot!
I'm through with that,
I'm flappin' free
From here on in,
I'm lookin' out for me!                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/im+looking+out+for+me_20643456.html,0,1
Aladdin,Jafar Lyrics,"
                    Jafar:  Prince Ali
Yes, it is he,
But not as you know him.
Read my lips and come to grips
With reality
Yes, meet a blast from your past
Whose lies were too good to last
Say hello to your precious Prince Ali!
Iago:       Or should we say Aladdin?
Aladdin:    Jasmine, I tried to tell you.

Jafar:  So Ali turns out to be merely Aladdin
Just a con, need I go on?
Take it from me
His personality flaws
Give me adequate cause
To send him packing on a one-way trip
So his prospects take a terminal dip
His assets frozen, the venue chosen
Is the ends of the earth, whoopee!
So long,
Iago:       Good bye, see ya!
Jafar:  Ex-Prince Ali!                ",https://www.lyricsfreak.com/a/aladdin/ + /a/aladdin/jafar_20643455.html,0,1
Alice In Wonderland,Smoke the Blighter Out,"Oh, we'll smoke the blighter out We'll put the beast to rout Some kindling, a stick or two Ah, this bit of rubbish ought to do We'll smoke the blighter out We'll smoke the monster out! Oh, we'll roast the blighter's toes We'll toast the bounder's nose Just fetch that gate We'll make it clear That monsters aren't welcome here Without a single doubt We'll smoke the monster out! We'll smoke the monster out!",http://www.disneyclips.com/lyrics/alicelyrics7.html,0,0
Alice In Wonderland,The Caucus Race,"Forward, backward, inward, outward Come and join the chase Nothing could be drier Than a jolly caucus race Backward, forward, outward, inward Bottom to the top Never a beginning There can never be a stop To skipping, hopping, tripping Fancy-free and gay I started it tomorrow but will finish yesterday Round and round and round we go Until for evermore Once we were behind But now we find we are Forward, backward, inward, outward Come and join the chase Nothing could be drier than a jolly caucus race",http://www.disneyclips.com/lyrics/alicelyrics6.html,0,0
Alice In Wonderland,Very Good Advice,"I give myself very good advice But I very seldom follow it That explains the trouble that I'm always in Be patient, is very good advice But the waiting makes me curious And I'd love the change Should something strange begin Well I went along my merry way And I never stopped to reason I should have know there'd be a price to pay Someday...someday I give myself very good advice But I very seldom follow it Will I ever learn to do the things I should? Will I ever learn to do the things I should?",http://www.disneyclips.com/lyrics/alicelyrics5.html,0,0
